experiment,time_aligned,force_time,force_raw_0,force_cal_0,wheel_time,wheel_cal_0,wheel_cal_1,wheel_cal_2,wheel_raw_0,wheel_raw_1,wheel_raw_2,force_index,force_frame,force_sample,wheel_index,wheel_frame,wheel_sample,force_source_file,wheel_source_file
5,0.660000000,0.663429,2329,0.0205129,0.67,0.1076,0.74,3.58182,107,7,0,131,76,1,66,76,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.670000000,0.673481,2331,0.00384623,0.68,0.1154,0.78,3.50909,115,8,1,133,77,1,67,77,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.680000000,0.683532,2336,-0.0378204,0.69,0.1234,0.8,3.49091,123,8,0,135,78,1,68,78,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.690000000,0.693584,2337,-0.0461538,0.7,0.132,0.86,3.34545,132,9,1,137,79,1,69,79,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.700000000,0.703636,2335,-0.0294871,0.71,0.1408,0.88,3.09091,140,8,-1,139,80,1,70,80,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.710000000,0.713688,2333,-0.0128204,0.72,0.15,0.92,2.74545,150,10,2,141,81,1,71,81,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.720000000,0.72374,2328,0.0288462,0.73,0.1594,0.94,2.34545,159,9,-1,143,82,1,72,82,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.730000000,0.733792,2326,0.0455129,0.74,0.1692,0.98,2.01818,169,10,1,145,83,1,73,83,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.740000000,0.743844,2325,0.0538462,0.75,0.179,0.98,1.58182,179,10,0,147,84,1,74,84,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.750000000,0.753896,2329,0.0205129,0.76,0.189,1,1.27273,189,10,0,149,85,1,75,85,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.760000000,0.763948,2329,0.0205129,0.77,0.199,1,1.01818,199,10,0,151,86,1,76,86,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.770000000,0.774,2325,0.0538462,0.78,0.209,1,0.836364,209,10,0,153,87,1,77,87,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.780000000,0.784052,2317,0.120513,0.79,0.2192,1.02,0.472727,219,10,0,155,88,1,78,88,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.790000000,0.794104,2315,0.13718,0.8,0.2294,1.02,0.272727,229,10,0,157,89,1,79,89,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.800000000,0.804156,2312,0.16218,0.81,0.2396,1.02,0.0545455,240,11,1,159,90,1,80,90,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.810000000,0.814208,2315,0.13718,0.82,0.25,1.04,-0.254545,250,10,-1,161,91,1,81,91,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.820000000,0.82426,2315,0.13718,0.83,0.2604,1.04,-0.618182,260,10,0,163,92,1,82,92,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.830000000,0.834312,2312,0.16218,0.84,0.2704,1,-0.927273,271,11,1,165,93,1,83,93,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.840000000,0.844364,2314,0.145513,0.85,0.2804,1,-1.16364,281,10,-1,167,94,1,84,94,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.850000000,0.854416,2311,0.170513,0.86,0.2904,1,-1.4,290,9,-1,169,95,1,85,95,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.860000000,0.864468,2310,0.178846,0.87,0.3,0.96,-1.61818,300,10,1,171,96,1,86,96,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.870000000,0.874519,2310,0.178846,0.88,0.3094,0.94,-1.6,310,10,0,173,97,1,87,97,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.880000000,0.884571,2312,0.16218,0.89,0.3188,0.94,-1.43636,319,9,-1,175,98,1,88,98,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.890000000,0.894623,2308,0.195513,0.9,0.328,0.92,-1.43636,328,9,0,177,99,1,89,99,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.900000000,0.904675,2310,0.178846,0.91,0.337,0.9,-1.49091,337,9,0,179,100,1,90,100,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.910000000,0.914727,2316,0.128846,0.92,0.3458,0.88,-1.38182,346,9,0,181,101,1,91,101,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.920000000,0.924779,2312,0.16218,0.93,0.3546,0.88,-1.50909,355,9,0,183,102,1,92,102,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.930000000,0.934831,2313,0.153846,0.94,0.3634,0.88,-1.67273,363,8,-1,185,103,1,93,103,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.940000000,0.944883,2310,0.178846,0.95,0.372,0.86,-1.76364,372,9,1,187,104,1,94,104,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.950000000,0.954935,2312,0.16218,0.96,0.3802,0.82,-1.78182,381,9,0,189,105,1,95,105,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.960000000,0.964987,2312,0.16218,0.97,0.3884,0.82,-1.92727,389,8,-1,191,106,1,96,106,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.970000000,0.975039,2312,0.16218,0.98,0.3962,0.78,-2,396,7,-1,193,107,1,97,107,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.980000000,0.985091,2311,0.170513,0.99,0.4038,0.76,-2.09091,404,8,1,195,108,1,98,108,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,0.990000000,0.995143,2311,0.170513,1,0.4112,0.74,-1.98182,411,7,-1,197,109,1,99,109,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.000000000,1.00519,2312,0.16218,1.01,0.4186,0.74,-1.87273,419,8,1,199,110,1,100,110,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.010000000,1.01525,2312,0.16218,1.02,0.4256,0.7,-1.87273,426,7,-1,201,111,1,101,111,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.020000000,1.0253,2311,0.170513,1.03,0.4326,0.7,-1.78182,433,7,0,203,112,1,102,112,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.030000000,1.03535,2312,0.16218,1.04,0.4392,0.66,-1.70909,439,6,-1,205,113,1,103,113,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.040000000,1.0454,2311,0.170513,1.05,0.4458,0.66,-1.76364,446,7,1,207,114,1,104,114,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.050000000,1.05545,2312,0.16218,1.06,0.4522,0.64,-1.83636,452,6,-1,209,115,1,105,115,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.060000000,1.06551,2312,0.16218,1.07,0.4584,0.62,-1.72727,459,7,1,211,116,1,106,116,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.070000000,1.07556,2313,0.153846,1.08,0.4644,0.6,-1.74545,465,6,-1,213,117,1,107,117,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.080000000,1.08561,2311,0.170513,1.09,0.4704,0.6,-1.69091,470,5,-1,215,118,1,108,118,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.090000000,1.09566,2311,0.170513,1.1,0.476,0.56,-1.76364,476,6,1,217,119,1,109,119,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.100000000,1.10571,2311,0.170513,1.11,0.4814,0.54,-1.76364,482,6,0,219,120,1,110,120,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.110000000,1.11577,2312,0.16218,1.12,0.4868,0.54,-1.78182,487,5,-1,221,121,1,111,121,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.120000000,1.12582,2312,0.16218,1.13,0.492,0.52,-1.81818,492,5,0,223,122,1,112,122,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.130000000,1.13587,2310,0.178846,1.14,0.497,0.5,-1.87273,497,5,0,225,123,1,113,123,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.140000000,1.14592,2311,0.170513,1.15,0.5018,0.48,-1.74545,502,5,0,227,124,1,114,124,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.150000000,1.15597,2311,0.170513,1.16,0.5064,0.46,-1.74545,507,5,0,229,125,1,115,125,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.160000000,1.16603,2312,0.16218,1.17,0.5108,0.44,-1.78182,511,4,-1,231,126,1,116,126,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.170000000,1.17608,2312,0.16218,1.18,0.515,0.42,-1.74545,515,4,0,233,127,1,117,127,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.180000000,1.18613,2313,0.153846,1.19,0.519,0.4,-1.72727,519,4,0,235,128,1,118,128,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.190000000,1.19618,2311,0.170513,1.2,0.523,0.4,-1.72727,523,4,0,237,129,1,119,129,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.200000000,1.20623,2312,0.16218,1.21,0.5268,0.38,-1.74545,527,4,0,239,130,1,120,130,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.210000000,1.21629,2312,0.16218,1.22,0.5304,0.36,-1.69091,531,4,0,241,131,1,121,131,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.220000000,1.22634,2313,0.153846,1.23,0.5338,0.34,-1.67273,534,3,-1,243,132,1,122,132,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.230000000,1.23639,2314,0.145513,1.24,0.537,0.32,-1.69091,537,3,0,245,133,1,123,133,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.240000000,1.24644,2312,0.16218,1.25,0.54,0.3,-1.83636,540,3,0,247,134,1,124,134,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.250000000,1.25649,2311,0.170513,1.26,0.5428,0.28,-1.8,543,3,0,249,135,1,125,135,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.260000000,1.26655,2312,0.16218,1.27,0.5456,0.28,-1.78182,546,3,0,251,136,1,126,136,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.270000000,1.2766,2312,0.16218,1.28,0.5482,0.26,-1.78182,548,2,-1,253,137,1,127,137,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.280000000,1.28665,2311,0.170513,1.29,0.5506,0.24,-1.8,551,3,1,255,138,1,128,138,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.290000000,1.2967,2311,0.170513,1.3,0.5526,0.2,-1.74545,553,2,-1,257,139,1,129,139,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.300000000,1.30675,2312,0.16218,1.31,0.5546,0.2,-1.72727,555,2,0,259,140,1,130,140,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.310000000,1.31681,2311,0.170513,1.32,0.5564,0.18,-1.83636,556,1,-1,261,141,1,131,141,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.320000000,1.32686,2311,0.170513,1.33,0.558,0.16,-1.85455,558,2,1,263,142,1,132,142,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.330000000,1.33691,2311,0.170513,1.34,0.5594,0.14,-1.78182,560,2,0,265,143,1,133,143,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.340000000,1.34696,2311,0.170513,1.35,0.5608,0.14,-1.72727,561,1,-1,267,144,1,134,144,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.350000000,1.35701,2312,0.16218,1.36,0.562,0.12,-1.8,562,1,0,269,145,1,135,145,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.360000000,1.36706,2311,0.170513,1.37,0.5628,0.08,-1.70909,563,1,0,271,146,1,136,146,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.370000000,1.37712,2311,0.170513,1.38,0.5634,0.06,-1.56364,564,1,0,273,147,1,137,147,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.380000000,1.38717,2312,0.16218,1.39,0.564,0.06,-1.56364,564,0,-1,275,148,1,138,148,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.390000000,1.39722,2312,0.16218,1.4,0.5644,0.04,-1.50909,564,0,0,277,149,1,139,149,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.400000000,1.40727,2311,0.170513,1.41,0.5646,0.02,-1.4,565,1,1,279,150,1,140,150,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.410000000,1.41732,2310,0.178846,1.42,0.5648,0.02,-1.32727,565,0,-1,281,151,1,141,151,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.420000000,1.42738,2310,0.178846,1.43,0.565,0.02,-1.4,565,0,0,283,152,1,142,152,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.430000000,1.43743,2310,0.178846,1.44,0.5648,-0.02,-1.43636,565,0,0,285,153,1,143,153,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.440000000,1.44748,2310,0.178846,1.45,0.5646,-0.02,-1.43636,565,0,0,287,154,1,144,154,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.450000000,1.45753,2310,0.178846,1.46,0.5642,-0.04,-1.4,564,-1,-1,289,155,1,145,155,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.460000000,1.46256,2311,0.170513,1.47,0.5636,-0.06,-1.34545,564,0,1,290,156,0,146,156,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.470000000,1.47261,2310,0.178846,1.48,0.5628,-0.08,-1.27273,563,-1,-1,292,157,0,147,157,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.480000000,1.48266,2311,0.170513,1.49,0.562,-0.08,-1.16364,562,-1,0,294,158,0,148,158,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.490000000,1.49271,2311,0.170513,1.5,0.561,-0.1,-1.12727,561,-1,0,296,159,0,149,159,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.500000000,1.50277,2311,0.170513,1.51,0.56,-0.1,-1.07273,560,-1,0,298,160,0,150,160,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.510000000,1.51282,2310,0.178846,1.52,0.559,-0.1,-1.09091,559,-1,0,300,161,0,151,161,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.520000000,1.52287,2311,0.170513,1.53,0.5578,-0.12,-1.09091,558,-1,0,302,162,0,152,162,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.530000000,1.53292,2310,0.178846,1.54,0.5564,-0.14,-1,557,-1,0,304,163,0,153,163,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.540000000,1.54297,2311,0.170513,1.55,0.555,-0.14,-1.01818,555,-2,-1,306,164,0,154,164,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.550000000,1.55303,2310,0.178846,1.56,0.5534,-0.16,-1.03636,553,-2,0,308,165,0,155,165,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.560000000,1.56308,2311,0.170513,1.57,0.5516,-0.18,-0.963636,552,-1,1,310,166,0,156,166,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.570000000,1.57313,2310,0.178846,1.58,0.5498,-0.18,-0.890909,550,-2,-1,312,167,0,157,167,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.580000000,1.58318,2311,0.170513,1.59,0.5482,-0.16,-0.909091,548,-2,0,314,168,0,158,168,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.590000000,1.59323,2310,0.178846,1.6,0.5462,-0.2,-0.927273,546,-2,0,316,169,0,159,169,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.600000000,1.60329,2310,0.178846,1.61,0.5442,-0.2,-0.854545,545,-1,1,318,170,0,160,170,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
5,1.610000000,1.61334,2311,0.170513,1.62,0.5422,-0.2,-0.890909,542,-3,-2,320,171,0,161,171,0,20260922-100553_Force.csv,20260922-101122_Wheel.csv
